time,Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Tilted Irradiance (Adjusted)
2019-01-01 00:00:00,2019,1,1,0,30,0,0,0,8.6,0.0
2019-01-01 01:00:00,2019,1,1,1,30,0,0,0,9.4,0.0
2019-01-01 02:00:00,2019,1,1,2,30,0,0,0,10.1,0.0
2019-01-01 03:00:00,2019,1,1,3,30,0,0,0,10.6,0.0
2019-01-01 04:00:00,2019,1,1,4,30,0,0,0,11.4,0.0
2019-01-01 05:00:00,2019,1,1,5,30,0,0,0,12.2,0.0
2019-01-01 06:00:00,2019,1,1,6,30,0,0,0,12.5,0.0
2019-01-01 07:00:00,2019,1,1,7,30,9,28,8,12.5,20.17087184109638
2019-01-01 08:00:00,2019,1,1,8,30,34,0,34,12.2,29.930720950949226
2019-01-01 09:00:00,2019,1,1,9,30,68,0,68,11.7,60.003954063869955
2019-01-01 10:00:00,2019,1,1,10,30,132,19,125,11.0,125.48125255946499
2019-01-01 11:00:00,2019,1,1,11,30,262,201,174,10.1,320.2737645868718
2019-01-01 12:00:00,2019,1,1,12,30,431,806,78,9.4,745.9909356179356
2019-01-01 13:00:00,2019,1,1,13,30,353,673,90,8.700000000000001,638.0485809814677
2019-01-01 14:00:00,2019,1,1,14,30,190,273,108,8.0,312.5323613660682
2019-01-01 15:00:00,2019,1,1,15,30,90,163,62,6.800000000000001,173.56092156489166
2019-01-01 16:00:00,2019,1,1,16,30,9,41,8,5.7,32.64817208019886
2019-01-01 17:00:00,2019,1,1,17,30,0,0,0,4.9,0.0
2019-01-01 18:00:00,2019,1,1,18,30,0,0,0,4.5,0.0
2019-01-01 19:00:00,2019,1,1,19,30,0,0,0,3.5,0.0
2019-01-01 20:00:00,2019,1,1,20,30,0,0,0,2.9000000000000004,0.0
2019-01-01 21:00:00,2019,1,1,21,30,0,0,0,2.2,0.0
2019-01-01 22:00:00,2019,1,1,22,30,0,0,0,1.6,0.0
2019-01-01 23:00:00,2019,1,1,23,30,0,0,0,1.0,0.0
2019-01-02 00:00:00,2019,1,2,0,30,0,0,0,0.5,0.0
2019-01-02 01:00:00,2019,1,2,1,30,0,0,0,0.2,0.0
2019-01-02 02:00:00,2019,1,2,2,30,0,0,0,0.0,0.0
2019-01-02 03:00:00,2019,1,2,3,30,0,0,0,-0.3,0.0
2019-01-02 04:00:00,2019,1,2,4,30,0,0,0,-0.6000000000000001,0.0
2019-01-02 05:00:00,2019,1,2,5,30,0,0,0,-0.8,0.0
2019-01-02 06:00:00,2019,1,2,6,30,0,0,0,-0.8,0.0
2019-01-02 07:00:00,2019,1,2,7,30,10,43,9,-0.1,29.80258536254927
2019-01-02 08:00:00,2019,1,2,8,30,88,142,63,1.1,148.67045738869396
2019-01-02 09:00:00,2019,1,2,9,30,190,254,114,1.8,293.54746397881473
2019-01-02 10:00:00,2019,1,2,10,30,300,429,132,2.5,469.9795675608123
2019-01-02 11:00:00,2019,1,2,11,30,339,418,155,3.0,498.576350572508
2019-01-02 12:00:00,2019,1,2,12,30,340,420,156,3.2,506.2453036484357
2019-01-02 13:00:00,2019,1,2,13,30,257,262,154,3.1,364.3653853468528
2019-01-02 14:00:00,2019,1,2,14,30,133,49,118,2.6,148.3315303346915
2019-01-02 15:00:00,2019,1,2,15,30,61,3,60,1.7000000000000002,57.68543007234031
2019-01-02 16:00:00,2019,1,2,16,30,8,23,8,1.0,21.97834470688133
2019-01-02 17:00:00,2019,1,2,17,30,0,0,0,0.9,0.0
2019-01-02 18:00:00,2019,1,2,18,30,0,0,0,0.9,0.0
2019-01-02 19:00:00,2019,1,2,19,30,0,0,0,1.1,0.0
2019-01-02 20:00:00,2019,1,2,20,30,0,0,0,1.3,0.0
2019-01-02 21:00:00,2019,1,2,21,30,0,0,0,1.8,0.0
2019-01-02 22:00:00,2019,1,2,22,30,0,0,0,2.3000000000000003,0.0
2019-01-02 23:00:00,2019,1,2,23,30,0,0,0,2.7,0.0
2019-01-03 00:00:00,2019,1,3,0,30,0,0,0,2.9000000000000004,0.0
2019-01-03 01:00:00,2019,1,3,1,30,0,0,0,3.1,0.0
2019-01-03 02:00:00,2019,1,3,2,30,0,0,0,3.4000000000000004,0.0
2019-01-03 03:00:00,2019,1,3,3,30,0,0,0,3.8,0.0
2019-01-03 04:00:00,2019,1,3,4,30,0,0,0,4.1000000000000005,0.0
2019-01-03 05:00:00,2019,1,3,5,30,0,0,0,4.2,0.0
2019-01-03 06:00:00,2019,1,3,6,30,0,0,0,4.2,0.0
2019-01-03 07:00:00,2019,1,3,7,30,8,16,8,4.3,15.12628854985146
2019-01-03 08:00:00,2019,1,3,8,30,74,60,64,4.7,95.92011275406293
2019-01-03 09:00:00,2019,1,3,9,30,167,171,115,5.1000000000000005,229.63508705163372
2019-01-03 10:00:00,2019,1,3,10,30,213,134,160,5.300000000000001,253.03385349676296
2019-01-03 11:00:00,2019,1,3,11,30,257,219,161,5.4,331.0307990936259
2019-01-03 12:00:00,2019,1,3,12,30,336,398,161,5.5,486.95924760099086
2019-01-03 13:00:00,2019,1,3,13,30,337,580,108,5.5,586.6488111853531
2019-01-03 14:00:00,2019,1,3,14,30,271,660,71,5.0,594.1083323142918
2019-01-03 15:00:00,2019,1,3,15,30,96,195,62,4.0,199.52381345055016
2019-01-03 16:00:00,2019,1,3,16,30,10,39,9,2.9000000000000004,32.80191236140837
2019-01-03 17:00:00,2019,1,3,17,30,0,0,0,2.0,0.0
2019-01-03 18:00:00,2019,1,3,18,30,0,0,0,1.5,0.0
2019-01-03 19:00:00,2019,1,3,19,30,0,0,0,0.6000000000000001,0.0
2019-01-03 20:00:00,2019,1,3,20,30,0,0,0,0.3,0.0
2019-01-03 21:00:00,2019,1,3,21,30,0,0,0,0.1,0.0
2019-01-03 22:00:00,2019,1,3,22,30,0,0,0,-0.1,0.0
2019-01-03 23:00:00,2019,1,3,23,30,0,0,0,-0.2,0.0
2019-01-04 00:00:00,2019,1,4,0,30,0,0,0,-0.3,0.0
2019-01-04 01:00:00,2019,1,4,1,30,0,0,0,-0.3,0.0
2019-01-04 02:00:00,2019,1,4,2,30,0,0,0,-0.3,0.0
2019-01-04 03:00:00,2019,1,4,3,30,0,0,0,-0.5,0.0
2019-01-04 04:00:00,2019,1,4,4,30,0,0,0,-0.6000000000000001,0.0
2019-01-04 05:00:00,2019,1,4,5,30,0,0,0,-0.7000000000000001,0.0
2019-01-04 06:00:00,2019,1,4,6,30,0,0,0,-0.4,0.0
2019-01-04 07:00:00,2019,1,4,7,30,8,28,7,0.6000000000000001,20.462127413646854
2019-01-04 08:00:00,2019,1,4,8,30,99,216,62,2.2,194.19909549433592
2019-01-04 09:00:00,2019,1,4,9,30,206,330,106,3.8,339.9651595793724
2019-01-04 10:00:00,2019,1,4,10,30,269,296,152,5.2,376.21472630662396
2019-01-04 11:00:00,2019,1,4,11,30,332,375,166,6.0,466.18712035516484
2019-01-04 12:00:00,2019,1,4,12,30,299,260,184,6.300000000000001,388.4958144230405
2019-01-04 13:00:00,2019,1,4,13,30,171,38,156,6.300000000000001,173.1074318553043
2019-01-04 14:00:00,2019,1,4,14,30,117,20,111,5.6000000000000005,116.80175605449773
2019-01-04 15:00:00,2019,1,4,15,30,57,0,57,4.7,51.96985421902721
2019-01-04 16:00:00,2019,1,4,16,30,7,22,6,4.1000000000000005,19.274338029835626
2019-01-04 17:00:00,2019,1,4,17,30,0,0,0,3.8,0.0
2019-01-04 18:00:00,2019,1,4,18,30,0,0,0,3.6,0.0
2019-01-04 19:00:00,2019,1,4,19,30,0,0,0,3.2,0.0
2019-01-04 20:00:00,2019,1,4,20,30,0,0,0,3.2,0.0
2019-01-04 21:00:00,2019,1,4,21,30,0,0,0,3.5,0.0
2019-01-04 22:00:00,2019,1,4,22,30,0,0,0,3.8,0.0
2019-01-04 23:00:00,2019,1,4,23,30,0,0,0,4.1000000000000005,0.0
2019-01-05 00:00:00,2019,1,5,0,30,0,0,0,4.3,0.0
2019-01-05 01:00:00,2019,1,5,1,30,0,0,0,4.5,0.0
2019-01-05 02:00:00,2019,1,5,2,30,0,0,0,4.9,0.0
2019-01-05 03:00:00,2019,1,5,3,30,0,0,0,5.1000000000000005,0.0
2019-01-05 04:00:00,2019,1,5,4,30,0,0,0,5.2,0.0
2019-01-05 05:00:00,2019,1,5,5,30,0,0,0,5.300000000000001,0.0
2019-01-05 06:00:00,2019,1,5,6,30,0,0,0,5.4,0.0
2019-01-05 07:00:00,2019,1,5,7,30,7,20,7,5.6000000000000005,16.110381589861376
2019-01-05 08:00:00,2019,1,5,8,30,54,34,48,5.7,64.82474690191034
2019-01-05 09:00:00,2019,1,5,9,30,22,0,22,5.800000000000001,19.957105097837385
2019-01-05 10:00:00,2019,1,5,10,30,46,0,46,5.9,41.709211420088444
2019-01-05 11:00:00,2019,1,5,11,30,116,59,90,6.1000000000000005,131.23205015583775
2019-01-05 12:00:00,2019,1,5,12,30,102,6,99,6.2,94.776515324284
2019-01-05 13:00:00,2019,1,5,13,30,128,6,126,6.2,119.12995570727729
2019-01-05 14:00:00,2019,1,5,14,30,15,0,15,5.9,13.600829810898405
2019-01-05 15:00:00,2019,1,5,15,30,13,0,13,5.6000000000000005,11.803732819396918
2019-01-05 16:00:00,2019,1,5,16,30,2,0,2,5.4,1.8176355089620866
2019-01-05 17:00:00,2019,1,5,17,30,0,0,0,5.1000000000000005,0.0
2019-01-05 18:00:00,2019,1,5,18,30,0,0,0,4.9,0.0
2019-01-05 19:00:00,2019,1,5,19,30,0,0,0,4.2,0.0
2019-01-05 20:00:00,2019,1,5,20,30,0,0,0,3.7,0.0
2019-01-05 21:00:00,2019,1,5,21,30,0,0,0,3.2,0.0
2019-01-05 22:00:00,2019,1,5,22,30,0,0,0,2.7,0.0
2019-01-05 23:00:00,2019,1,5,23,30,0,0,0,2.3000000000000003,0.0
2019-01-06 00:00:00,2019,1,6,0,30,0,0,0,1.9,0.0
2019-01-06 01:00:00,2019,1,6,1,30,0,0,0,1.6,0.0
2019-01-06 02:00:00,2019,1,6,2,30,0,0,0,1.4,0.0
2019-01-06 03:00:00,2019,1,6,3,30,0,0,0,1.2000000000000002,0.0
2019-01-06 04:00:00,2019,1,6,4,30,0,0,0,1.2000000000000002,0.0
2019-01-06 05:00:00,2019,1,6,5,30,0,0,0,1.4,0.0
2019-01-06 06:00:00,2019,1,6,6,30,0,0,0,1.9,0.0
2019-01-06 07:00:00,2019,1,6,7,30,3,21,3,3.0,13.144795539659057
2019-01-06 08:00:00,2019,1,6,8,30,13,0,13,4.7,11.85277376925182
2019-01-06 09:00:00,2019,1,6,9,30,26,0,26,6.300000000000001,23.531179716797325
2019-01-06 10:00:00,2019,1,6,10,30,112,6,110,7.2,103.92384921543601
2019-01-06 11:00:00,2019,1,6,11,30,211,121,157,7.4,242.80889551263206
2019-01-06 12:00:00,2019,1,6,12,30,201,221,102,7.1000000000000005,280.3496483761551
2019-01-06 13:00:00,2019,1,6,13,30,300,425,130,6.6000000000000005,474.7920320246315
2019-01-06 14:00:00,2019,1,6,14,30,162,177,107,5.9,238.92842611958628
2019-01-06 15:00:00,2019,1,6,15,30,108,244,63,4.800000000000001,236.20520082578628
2019-01-06 16:00:00,2019,1,6,16,30,20,188,14,3.7,131.21829573442315
2019-01-06 17:00:00,2019,1,6,17,30,0,0,0,2.6,0.0
2019-01-06 18:00:00,2019,1,6,18,30,0,0,0,2.0,0.0
2019-01-06 19:00:00,2019,1,6,19,30,0,0,0,0.5,0.0
2019-01-06 20:00:00,2019,1,6,20,30,0,0,0,-0.4,0.0
2019-01-06 21:00:00,2019,1,6,21,30,0,0,0,-1.3,0.0
2019-01-06 22:00:00,2019,1,6,22,30,0,0,0,-1.9,0.0
2019-01-06 23:00:00,2019,1,6,23,30,0,0,0,-2.4000000000000004,0.0
2019-01-07 00:00:00,2019,1,7,0,30,0,0,0,-2.8000000000000003,0.0
2019-01-07 01:00:00,2019,1,7,1,30,0,0,0,-3.1,0.0
2019-01-07 02:00:00,2019,1,7,2,30,0,0,0,-3.4000000000000004,0.0
2019-01-07 03:00:00,2019,1,7,3,30,0,0,0,-3.7,0.0
2019-01-07 04:00:00,2019,1,7,4,30,0,0,0,-3.9,0.0
2019-01-07 05:00:00,2019,1,7,5,30,0,0,0,-4.1000000000000005,0.0
2019-01-07 06:00:00,2019,1,7,6,30,0,0,0,-4.2,0.0
2019-01-07 07:00:00,2019,1,7,7,30,11,71,10,-3.9,45.80780310804168
2019-01-07 08:00:00,2019,1,7,8,30,100,218,62,-3.3000000000000003,201.08899432759068
2019-01-07 09:00:00,2019,1,7,9,30,186,239,113,-2.7,288.47186888143654
2019-01-07 10:00:00,2019,1,7,10,30,264,264,159,-2.1,369.6666059653513
2019-01-07 11:00:00,2019,1,7,11,30,319,321,176,-1.4,445.4212568686448
2019-01-07 12:00:00,2019,1,7,12,30,466,894,65,-0.8,851.663291145294
2019-01-07 13:00:00,2019,1,7,13,30,327,502,125,-0.5,553.1466585992767
2019-01-07 14:00:00,2019,1,7,14,30,233,426,99,-0.5,444.54683902481133
2019-01-07 15:00:00,2019,1,7,15,30,97,149,69,-0.9,176.74784383817936
2019-01-07 16:00:00,2019,1,7,16,30,14,43,13,-1.1,39.886918469937086
2019-01-07 17:00:00,2019,1,7,17,30,0,0,0,-1.2000000000000002,0.0
2019-01-07 18:00:00,2019,1,7,18,30,0,0,0,-1.1,0.0
2019-01-07 19:00:00,2019,1,7,19,30,0,0,0,-0.9,0.0
2019-01-07 20:00:00,2019,1,7,20,30,0,0,0,-0.8,0.0
2019-01-07 21:00:00,2019,1,7,21,30,0,0,0,-0.4,0.0
2019-01-07 22:00:00,2019,1,7,22,30,0,0,0,-0.1,0.0
2019-01-07 23:00:00,2019,1,7,23,30,0,0,0,0.3,0.0
2019-01-08 00:00:00,2019,1,8,0,30,0,0,0,0.7000000000000001,0.0
2019-01-08 01:00:00,2019,1,8,1,30,0,0,0,1.1,0.0
2019-01-08 02:00:00,2019,1,8,2,30,0,0,0,1.5,0.0
2019-01-08 03:00:00,2019,1,8,3,30,0,0,0,2.0,0.0
2019-01-08 04:00:00,2019,1,8,4,30,0,0,0,2.4000000000000004,0.0
2019-01-08 05:00:00,2019,1,8,5,30,0,0,0,2.7,0.0
2019-01-08 06:00:00,2019,1,8,6,30,0,0,0,2.7,0.0
2019-01-08 07:00:00,2019,1,8,7,30,12,50,11,3.1,34.961749887619966
2019-01-08 08:00:00,2019,1,8,8,30,80,189,47,4.0,162.74678476767644
2019-01-08 09:00:00,2019,1,8,9,30,93,11,90,4.800000000000001,90.12106774834032
2019-01-08 10:00:00,2019,1,8,10,30,138,24,128,5.4,135.70815950567572
2019-01-08 11:00:00,2019,1,8,11,30,59,0,59,5.7,53.546057359472854
2019-01-08 12:00:00,2019,1,8,12,30,85,0,85,5.6000000000000005,77.17825304990292
2019-01-08 13:00:00,2019,1,8,13,30,65,0,65,5.5,59.0459090691262
2019-01-08 14:00:00,2019,1,8,14,30,53,0,53,5.2,48.211771249757
2019-01-08 15:00:00,2019,1,8,15,30,74,118,52,4.7,134.18326814853728
2019-01-08 16:00:00,2019,1,8,16,30,10,24,9,4.2,23.36422984294302
2019-01-08 17:00:00,2019,1,8,17,30,0,0,0,4.0,0.0
2019-01-08 18:00:00,2019,1,8,18,30,0,0,0,3.9,0.0
2019-01-08 19:00:00,2019,1,8,19,30,0,0,0,3.8,0.0
2019-01-08 20:00:00,2019,1,8,20,30,0,0,0,3.7,0.0
2019-01-08 21:00:00,2019,1,8,21,30,0,0,0,3.7,0.0
2019-01-08 22:00:00,2019,1,8,22,30,0,0,0,3.8,0.0
2019-01-08 23:00:00,2019,1,8,23,30,0,0,0,4.0,0.0
2019-01-09 00:00:00,2019,1,9,0,30,0,0,0,4.6000000000000005,0.0
2019-01-09 01:00:00,2019,1,9,1,30,0,0,0,5.1000000000000005,0.0
2019-01-09 02:00:00,2019,1,9,2,30,0,0,0,4.6000000000000005,0.0
2019-01-09 03:00:00,2019,1,9,3,30,0,0,0,3.7,0.0
2019-01-09 04:00:00,2019,1,9,4,30,0,0,0,3.2,0.0
2019-01-09 05:00:00,2019,1,9,5,30,0,0,0,2.9000000000000004,0.0
2019-01-09 06:00:00,2019,1,9,6,30,0,0,0,2.5,0.0
2019-01-09 07:00:00,2019,1,9,7,30,17,175,13,2.5,99.45168000850687
2019-01-09 08:00:00,2019,1,9,8,30,154,653,39,3.1,452.1329815247143
2019-01-09 09:00:00,2019,1,9,9,30,302,810,53,4.0,648.6650409928272
2019-01-09 10:00:00,2019,1,9,10,30,329,529,117,4.7,535.672625700929
2019-01-09 11:00:00,2019,1,9,11,30,241,119,187,5.300000000000001,271.1478596718529
2019-01-09 12:00:00,2019,1,9,12,30,186,41,167,5.6000000000000005,186.95790281318128
2019-01-09 13:00:00,2019,1,9,13,30,192,87,156,5.4,215.61179346909415
2019-01-09 14:00:00,2019,1,9,14,30,70,6,68,4.800000000000001,66.82736017479208
2019-01-09 15:00:00,2019,1,9,15,30,34,0,34,3.8,31.127823111509883
2019-01-09 16:00:00,2019,1,9,16,30,5,3,5,2.8000000000000003,6.504875010425469
2019-01-09 17:00:00,2019,1,9,17,30,0,0,0,2.1,0.0
2019-01-09 18:00:00,2019,1,9,18,30,0,0,0,1.8,0.0
2019-01-09 19:00:00,2019,1,9,19,30,0,0,0,1.1,0.0
2019-01-09 20:00:00,2019,1,9,20,30,0,0,0,0.8,0.0
2019-01-09 21:00:00,2019,1,9,21,30,0,0,0,0.4,0.0
2019-01-09 22:00:00,2019,1,9,22,30,0,0,0,0.1,0.0
2019-01-09 23:00:00,2019,1,9,23,30,0,0,0,-0.1,0.0
2019-01-10 00:00:00,2019,1,10,0,30,0,0,0,-0.2,0.0
2019-01-10 01:00:00,2019,1,10,1,30,0,0,0,-0.3,0.0
2019-01-10 02:00:00,2019,1,10,2,30,0,0,0,-0.4,0.0
2019-01-10 03:00:00,2019,1,10,3,30,0,0,0,-0.5,0.0
2019-01-10 04:00:00,2019,1,10,4,30,0,0,0,-0.7000000000000001,0.0
2019-01-10 05:00:00,2019,1,10,5,30,0,0,0,-0.8,0.0
2019-01-10 06:00:00,2019,1,10,6,30,0,0,0,-0.9,0.0
2019-01-10 07:00:00,2019,1,10,7,30,8,15,8,-0.9,15.11086706485856
2019-01-10 08:00:00,2019,1,10,8,30,81,89,65,-0.5,118.4798071850653
2019-01-10 09:00:00,2019,1,10,9,30,168,151,121,-0.1,226.95069057816352
2019-01-10 10:00:00,2019,1,10,10,30,237,185,163,0.2,305.04467653289004
2019-01-10 11:00:00,2019,1,10,11,30,138,2,137,0.3,129.1792289112361
2019-01-10 12:00:00,2019,1,10,12,30,150,5,148,0.2,142.14641122150832
2019-01-10 13:00:00,2019,1,10,13,30,233,143,174,0.1,286.491762929409
2019-01-10 14:00:00,2019,1,10,14,30,95,13,91,-0.2,95.613525212568
2019-01-10 15:00:00,2019,1,10,15,30,85,62,73,-0.7000000000000001,115.09898228984784
2019-01-10 16:00:00,2019,1,10,16,30,26,194,18,-1.2000000000000002,142.77884822246384
2019-01-10 17:00:00,2019,1,10,17,30,0,0,0,-1.5,0.0
2019-01-10 18:00:00,2019,1,10,18,30,0,0,0,-1.6,0.0
2019-01-10 19:00:00,2019,1,10,19,30,0,0,0,-1.9,0.0
2019-01-10 20:00:00,2019,1,10,20,30,0,0,0,-2.2,0.0
2019-01-10 21:00:00,2019,1,10,21,30,0,0,0,-2.4000000000000004,0.0
2019-01-10 22:00:00,2019,1,10,22,30,0,0,0,-2.7,0.0
2019-01-10 23:00:00,2019,1,10,23,30,0,0,0,-3.0,0.0
2019-01-11 00:00:00,2019,1,11,0,30,0,0,0,-3.2,0.0
2019-01-11 01:00:00,2019,1,11,1,30,0,0,0,-3.4000000000000004,0.0
2019-01-11 02:00:00,2019,1,11,2,30,0,0,0,-3.7,0.0
2019-01-11 03:00:00,2019,1,11,3,30,0,0,0,-4.1000000000000005,0.0
2019-01-11 04:00:00,2019,1,11,4,30,0,0,0,-4.6000000000000005,0.0
2019-01-11 05:00:00,2019,1,11,5,30,0,0,0,-5.1000000000000005,0.0
2019-01-11 06:00:00,2019,1,11,6,30,0,0,0,-5.4,0.0
2019-01-11 07:00:00,2019,1,11,7,30,10,56,9,-5.300000000000001,37.72680471553105
2019-01-11 08:00:00,2019,1,11,8,30,132,452,51,-4.800000000000001,348.38732050806146
2019-01-11 09:00:00,2019,1,11,9,30,296,771,57,-4.0,648.3934430755172
2019-01-11 10:00:00,2019,1,11,10,30,424,917,54,-3.1,823.6825515908367
2019-01-11 11:00:00,2019,1,11,11,30,486,948,55,-2.4000000000000004,888.2244206085635
2019-01-11 12:00:00,2019,1,11,12,30,479,904,65,-1.9,868.9319211770904
2019-01-11 13:00:00,2019,1,11,13,30,433,921,52,-1.7000000000000002,858.2407872435688
2019-01-11 14:00:00,2019,1,11,14,30,321,843,47,-2.1,750.2238704382703
2019-01-11 15:00:00,2019,1,11,15,30,180,725,36,-2.9000000000000004,588.7353330820592
2019-01-11 16:00:00,2019,1,11,16,30,33,339,18,-3.8,240.15767727962393
2019-01-11 17:00:00,2019,1,11,17,30,0,0,0,-4.4,0.0
2019-01-11 18:00:00,2019,1,11,18,30,0,0,0,-4.7,0.0
2019-01-11 19:00:00,2019,1,11,19,30,0,0,0,-5.4,0.0
2019-01-11 20:00:00,2019,1,11,20,30,0,0,0,-5.9,0.0
2019-01-11 21:00:00,2019,1,11,21,30,0,0,0,-6.300000000000001,0.0
2019-01-11 22:00:00,2019,1,11,22,30,0,0,0,-6.7,0.0
2019-01-11 23:00:00,2019,1,11,23,30,0,0,0,-7.0,0.0
2019-01-12 00:00:00,2019,1,12,0,30,0,0,0,-7.2,0.0
2019-01-12 01:00:00,2019,1,12,1,30,0,0,0,-7.4,0.0
2019-01-12 02:00:00,2019,1,12,2,30,0,0,0,-7.5,0.0
2019-01-12 03:00:00,2019,1,12,3,30,0,0,0,-7.6,0.0
2019-01-12 04:00:00,2019,1,12,4,30,0,0,0,-7.6,0.0
2019-01-12 05:00:00,2019,1,12,5,30,0,0,0,-7.7,0.0
2019-01-12 06:00:00,2019,1,12,6,30,0,0,0,-7.5,0.0
2019-01-12 07:00:00,2019,1,12,7,30,10,32,9,-6.5,25.426925772418226
2019-01-12 08:00:00,2019,1,12,8,30,98,181,66,-4.9,183.2250905294607
2019-01-12 09:00:00,2019,1,12,9,30,214,334,110,-3.4000000000000004,361.3038081387965
2019-01-12 10:00:00,2019,1,12,10,30,288,341,150,-2.1,427.5614335313596
2019-01-12 11:00:00,2019,1,12,11,30,265,147,198,-1.0,314.3391055956015
2019-01-12 12:00:00,2019,1,12,12,30,290,201,197,-0.1,362.02539820057916
2019-01-12 13:00:00,2019,1,12,13,30,300,342,158,0.3,445.2967629558429
2019-01-12 14:00:00,2019,1,12,14,30,211,264,124,0.3,334.4558199762518
2019-01-12 15:00:00,2019,1,12,15,30,122,256,71,-0.1,259.98031041002906
2019-01-12 16:00:00,2019,1,12,16,30,22,81,18,-0.6000000000000001,69.49187184029246
2019-01-12 17:00:00,2019,1,12,17,30,0,0,0,-0.8,0.0
2019-01-12 18:00:00,2019,1,12,18,30,0,0,0,-0.9,0.0
2019-01-12 19:00:00,2019,1,12,19,30,0,0,0,-1.2000000000000002,0.0
2019-01-12 20:00:00,2019,1,12,20,30,0,0,0,-1.4,0.0
2019-01-12 21:00:00,2019,1,12,21,30,0,0,0,-1.6,0.0
2019-01-12 22:00:00,2019,1,12,22,30,0,0,0,-1.9,0.0
2019-01-12 23:00:00,2019,1,12,23,30,0,0,0,-2.3000000000000003,0.0
2019-01-13 00:00:00,2019,1,13,0,30,0,0,0,-2.6,0.0
2019-01-13 01:00:00,2019,1,13,1,30,0,0,0,-3.0,0.0
2019-01-13 02:00:00,2019,1,13,2,30,0,0,0,-3.2,0.0
2019-01-13 03:00:00,2019,1,13,3,30,0,0,0,-3.4000000000000004,0.0
2019-01-13 04:00:00,2019,1,13,4,30,0,0,0,-3.7,0.0
2019-01-13 05:00:00,2019,1,13,5,30,0,0,0,-4.0,0.0
2019-01-13 06:00:00,2019,1,13,6,30,0,0,0,-4.2,0.0
2019-01-13 07:00:00,2019,1,13,7,30,8,22,7,-4.3,18.125030705933785
2019-01-13 08:00:00,2019,1,13,8,30,75,47,67,-3.8,94.65356815341309
2019-01-13 09:00:00,2019,1,13,9,30,244,480,94,-3.0,458.54591555322037
2019-01-13 10:00:00,2019,1,13,10,30,404,821,69,-2.1,755.9122345230229
2019-01-13 11:00:00,2019,1,13,11,30,470,873,69,-1.5,834.2109652200759
2019-01-13 12:00:00,2019,1,13,12,30,476,880,68,-1.1,849.5693427859889
2019-01-13 13:00:00,2019,1,13,13,30,375,644,105,-1.1,664.4817387339467
2019-01-13 14:00:00,2019,1,13,14,30,318,784,58,-1.2000000000000002,710.528149489311
2019-01-13 15:00:00,2019,1,13,15,30,179,658,45,-1.5,544.5305802087029
2019-01-13 16:00:00,2019,1,13,16,30,31,220,20,-1.9,163.04917909934744
2019-01-13 17:00:00,2019,1,13,17,30,0,0,0,-2.2,0.0
2019-01-13 18:00:00,2019,1,13,18,30,0,0,0,-2.3000000000000003,0.0
2019-01-13 19:00:00,2019,1,13,19,30,0,0,0,-2.5,0.0
2019-01-13 20:00:00,2019,1,13,20,30,0,0,0,-2.7,0.0
2019-01-13 21:00:00,2019,1,13,21,30,0,0,0,-2.9000000000000004,0.0
2019-01-13 22:00:00,2019,1,13,22,30,0,0,0,-3.1,0.0
2019-01-13 23:00:00,2019,1,13,23,30,0,0,0,-3.5,0.0
2019-01-14 00:00:00,2019,1,14,0,30,0,0,0,-3.9,0.0
2019-01-14 01:00:00,2019,1,14,1,30,0,0,0,-4.4,0.0
2019-01-14 02:00:00,2019,1,14,2,30,0,0,0,-4.9,0.0
2019-01-14 03:00:00,2019,1,14,3,30,0,0,0,-5.4,0.0
2019-01-14 04:00:00,2019,1,14,4,30,0,0,0,-5.800000000000001,0.0
2019-01-14 05:00:00,2019,1,14,5,30,0,0,0,-6.1000000000000005,0.0
2019-01-14 06:00:00,2019,1,14,6,30,0,0,0,-6.300000000000001,0.0
2019-01-14 07:00:00,2019,1,14,7,30,13,77,11,-5.9,51.08014036051061
2019-01-14 08:00:00,2019,1,14,8,30,112,274,62,-4.800000000000001,242.07527545143066
2019-01-14 09:00:00,2019,1,14,9,30,242,472,93,-3.3000000000000003,452.79692088247725
2019-01-14 10:00:00,2019,1,14,10,30,420,852,70,-1.9,783.521154894453
2019-01-14 11:00:00,2019,1,14,11,30,496,940,62,-0.9,885.6435409563405
2019-01-14 12:00:00,2019,1,14,12,30,502,947,61,-0.2,900.502444330873
2019-01-14 13:00:00,2019,1,14,13,30,448,925,57,0.2,862.8643467958444
2019-01-14 14:00:00,2019,1,14,14,30,340,866,50,0.1,768.4712813000306
2019-01-14 15:00:00,2019,1,14,15,30,193,736,40,-0.8,598.6943895187577
2019-01-14 16:00:00,2019,1,14,16,30,39,359,20,-2.0,254.90605764569514
2019-01-14 17:00:00,2019,1,14,17,30,0,0,0,-2.8000000000000003,0.0
2019-01-14 18:00:00,2019,1,14,18,30,0,0,0,-3.1,0.0
2019-01-14 19:00:00,2019,1,14,19,30,0,0,0,-3.7,0.0
2019-01-14 20:00:00,2019,1,14,20,30,0,0,0,-4.1000000000000005,0.0
2019-01-14 21:00:00,2019,1,14,21,30,0,0,0,-4.4,0.0
2019-01-14 22:00:00,2019,1,14,22,30,0,0,0,-4.6000000000000005,0.0
2019-01-14 23:00:00,2019,1,14,23,30,0,0,0,-4.800000000000001,0.0
2019-01-15 00:00:00,2019,1,15,0,30,0,0,0,-5.0,0.0
